subject,model,eval_type,region,model_layer,model_layer_index,test_score,train_score,max_model_layer_index,selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
sub-01,ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,otc,Conv2d-49,9,0.30615028738975525,0.306802898645401,12,0.75,,,,,,
sub-01,ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,otc,Conv2d-49,9,0.35166699520699274,0.4505298202004618,12,0.75,,,,,,
sub-01,ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,otc,Conv2d-49,9,0.4554380774497986,0.3226463794708252,12,0.75,,,,,,
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,otc,ReLU-49,12,0.1928578019142151,0.21610210835933685,12,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,otc,Conv2d-49,9,0.3186247544442268,0.42980156763348,12,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,otc,Conv2d-49,9,0.3102361261844635,0.2785261571407318,12,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,otc,BatchNorm2d-51,5,0.3128715753555298,0.3787845969200134,12,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,otc,Conv2d-49,9,0.3377903286675801,0.448120845585587,12,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,otc,Conv2d-49,9,0.35130974650382996,0.3097033202648163,12,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,otc,Conv2d-30,6,0.1963348686695099,0.13449668884277344,12,0.5,,,,,,
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,srpr,otc,BatchNorm2d-39,3,0.2699872154440233,0.3770236332930319,12,0.25,,,,,,
sub-01,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,otc,BatchNorm2d-39,3,0.302825927734375,0.2754339575767517,12,0.25,,,,,,
sub-01,ResNet50/JigSaw/P100_selfsupervised,crsa,otc,Conv2d-49,9,0.23170997202396393,0.23059424757957458,12,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
